,AuthorId,AuthorRep
1665,13508045,292
1667,15213430,11
1668,15330581,3
1669,4574731,3505
1670,15309982,49
1671,14411026,3
1672,2083766,9687
1673,15445589,85
1674,3969970,1268
1675,15378028,1
1676,2884859,23896
1677,14418291,462
1678,12073062,319
1679,14529517,1
1680,4377095,755
1681,10613167,401
1682,14493938,81
1683,15407207,9
1684,14495673,3
1685,2027333,817
1686,11816060,964
1687,15462746,55
1688,4426075,3510
1689,13101131,413
1690,10969548,1192
1691,4281998,3068
1692,12854606,489
1693,12988479,475
1694,14433310,27
1695,11571022,355
1696,15420001,57
1697,12420884,1885
1698,9490409,17
1699,679099,7416
1700,13751366,105
1701,9973255,65
1702,15468467,45
1703,11232618,600
1704,1393365,535
1705,13630630,161
1706,4051610,219
1707,8388707,1300
1708,6282581,334
1709,12670189,317
1710,15152360,483
1711,14771275,45
1712,4568781,131
1713,14324723,23
1714,15421828,99
1715,15476385,1
1716,1018582,12812
1717,15275675,7
1718,15421744,147
1719,4225972,723
1720,15477494,3
1721,13060047,972
1722,10804038,15
1723,15382543,400
1724,11425615,41
1725,8958524,51
1726,4465795,35
1727,9530982,187
1728,15476437,321
1729,15482758,31
1730,1462617,353
1731,10632713,23
1732,10274655,39
1733,4914597,993
1734,15239285,107
1735,10727473,343
1736,11286915,11
1737,947473,3584
1738,6668554,512
1739,45364,1955
1740,13076839,111
1741,15211816,117
1743,14205274,111
1744,14898000,212
1745,12793961,734
1746,15489089,3
1747,10945401,1046
1748,11745572,85
1749,6855073,728
1750,15484132,37
1751,4621507,1007
1752,15365322,17
1753,15465571,29
1754,12884337,17
1755,14356560,41
1756,9311169,57
1757,9993505,231
1758,15494650,33
1759,6422089,382
1760,13911378,1
1761,10464643,340
1762,15495350,11
1763,10792857,371
1764,7537288,17
1765,13628530,1004
1766,15205388,19
1767,14170686,1432
1768,15497280,41
1769,15497420,59
1770,14719716,49
1771,15060907,79
1772,11052638,73
1773,6013582,1279
1774,15447026,243
1775,12082200,101
1777,15502052,11
1778,13928044,61
1779,12978958,89
1780,1135535,4430
1781,12979976,7
1782,10127608,11
1783,15181144,61
1784,11800750,357
1785,14772220,391
1786,15505402,3
1787,15506120,1
1788,10774817,1361
1789,15400364,53
1790,10596602,317
1791,15202928,85
1792,15247200,65
1793,10911490,335
1794,5705914,145
1795,12895799,279
1796,14991710,111
1797,12911346,103
1798,14923276,503
1799,13525350,49
1800,7333403,3346
1801,15514313,13
1802,14776523,63
1803,13076656,31
1804,11623919,23
1805,10018602,797
1806,514070,597
1807,4107245,345
1808,15179332,11
1809,15519275,11
1810,152221,624
1811,15028747,95
1812,9848568,5
1813,15520626,21
1814,15520838,29
1815,12495185,11
1816,13363919,89
1817,8110264,1
1818,15494148,31
1819,14909048,11
1820,15522858,32
1821,15488920,1
1822,15423356,71
1823,13581830,41
1824,15329856,33
1825,15455610,11
1826,4159198,2569
1827,2092927,2809
1828,14145740,78
1829,14210768,97
1830,2345789,115
1831,5257353,1065
1832,15527116,31
1833,13269406,45
1834,15350999,99
1835,12860413,59
1836,12771727,99
1837,14279957,1
1838,15460643,35
1840,9847607,710
1841,15507082,17
1842,15437661,11
1843,14572472,35
1844,12628109,63
1845,10096478,89
1846,15534390,51
1847,13729,6630
1848,14642332,5
1849,15233540,5
1850,15289088,67
1851,14821824,13
1852,6440372,2362
1853,6854117,551
1854,12948298,111
1855,8660630,203
1856,15093936,171
1857,13723225,391
1858,15369251,13
1859,13836646,329
1860,3048984,649
1861,8346770,2724
1862,13215403,183
1863,13628384,379
1864,14928554,47
1865,15541384,9
1866,12155138,514
1867,15273778,211
1868,2759385,3995
1869,15173609,821
1870,883033,17600
1871,12857915,661
1872,451725,5872
1873,12164899,111
1874,15545814,273
1875,3640138,211
1876,4208073,43
1877,15547042,59
1878,7096390,3
1879,15547541,171
1880,12037397,999
1881,14773830,1042
1882,1652954,3513
1883,15235119,79
1884,9885111,17
1885,15502392,39
1886,1275179,836
1887,14572612,19
1888,8643584,321
1889,15379523,17
1890,15551906,17
1891,7507590,1404
1892,14512333,1
1893,11277108,357
1894,15552178,13
1895,12002617,331
1896,5501880,152
1897,8703119,57
1898,11555905,189
1899,14673587,86
1900,8854526,163
1901,13027222,69
1902,15545101,47
1903,12691030,265
1904,13138779,21
1905,4713012,511
1906,8517375,627
1907,15362326,129
1908,15559722,1
1909,7754278,255
1910,15553256,25
1911,7934600,649
1912,12941578,336
1913,13000695,2263
1915,5111234,537
1916,6703242,361
1917,15012638,296
1918,11550323,51
1919,15232364,57
1920,6796280,61
1921,5152183,454
1922,15451183,287
1923,4532066,1910
1924,15473390,41
1925,15541756,229
1926,15022111,1317
1927,14729640,323
1928,10982000,155
1929,15368847,17
1930,13234824,39
1931,11319675,39
1932,12878443,53
1933,5615565,817
1934,471607,23036
1935,14112244,11
1936,15570794,803
1937,8750174,2320
1938,11899911,5457
1939,10312214,15
1940,7946480,31
1941,8822531,293
1942,15573600,25
1943,12194534,71
1944,13352999,13
1945,13072424,45
1946,10242631,893
1947,2645921,651
1948,12439607,13
1949,15576934,631
1950,11343736,31
1951,10483103,65
1952,15337827,59
1953,15023228,301
1954,2298241,14541
1955,6017598,35
1956,5428154,2871
1957,15565227,23
1958,15583477,3
1959,15583132,5
1960,6286358,494
1962,9863500,73
1963,14548471,109
1964,15585611,9
1965,15585609,69
1966,4547448,141
1967,14745417,85
1968,15587388,25
1969,13646965,49
1970,15587483,11
1971,14173599,51
1973,6224975,3618
1974,15589334,13
1975,12138602,89
1976,15589822,109
1977,15300197,13
1978,5356096,1088
1979,6024683,417
1980,15580471,21
1981,4846792,576
1982,12005580,491
1983,3739665,2904
1984,13253027,149
1985,10924853,17
1986,6716062,2105
1988,13684428,11
1989,15596256,3
1990,10535329,159
1991,6802309,697
1992,15081698,29
1993,14991711,23
1994,12483095,11310
1995,1665592,5232
1996,15599347,196
1997,15412144,51
1998,12292254,396
1999,14375575,205
2000,7363978,33
2001,14329929,97
2002,15601556,28
2003,15601720,13
2004,11039827,31
2005,13730411,321
2006,15233070,15
2007,5903601,282
2008,4328843,55
2009,14345471,79
2010,12133110,1
2011,7234862,844
2012,13950692,133
2013,15604359,1
2014,2652368,14949
2015,12741272,120
2016,15598354,1
2017,15462606,51
2018,12100231,81
2019,12447607,13
2020,15053425,1367
2022,15609336,39
2024,7285771,1679
2025,12776125,87
2026,13373424,115
2028,1858667,778
2029,15612483,75
2030,15605589,329
2031,15323832,13
2032,3740222,113
2033,9735599,691
2034,5016391,31
2035,7918330,109
2037,2083386,135
2038,15178381,57
2040,10506533,33
2041,11595416,45
2042,1389221,631
2043,6432418,133
2044,378783,6087
2045,5739514,3778
2046,4170336,1511
2047,15497050,93
2048,5639165,738
2049,32914,79868
2050,3249103,207
2051,903061,117607
2052,14296529,485
2053,5106981,21
2054,15632111,43
2055,15630509,91
2056,15198690,143
2057,9352987,171
2058,11448735,67
2059,11929531,203
2060,10717340,383
2061,4480164,48734
2062,1108305,8697
2063,15263707,23
2064,8665051,785
2065,11751578,71
2066,6740934,136
2067,8782508,486
2068,8144073,347
2069,15646163,17
2070,14265389,138
2071,15611902,51
2072,8703765,9
2073,15561106,11
2074,6544310,316
2075,15384958,478
2076,15468911,23
2077,14045537,1768
2078,7421657,149
2079,15650583,23
2080,15593623,21
2081,14468588,91
2082,15650989,247
2083,9729513,339
2084,5824563,1856
2085,15200083,15
2086,15345227,71
2087,15333003,19
2088,14963385,95
2090,1062094,552
2091,15657332,173
2092,3343503,5577
2093,2854656,5017
2095,1577683,231
2096,15659497,1
2097,15200506,25
2098,5306039,586
2099,3778383,113
2101,14749391,544
2102,6051115,37
2103,12834972,2564
2104,8954950,409
2105,13850427,290
2106,15663894,1
2107,14781777,109
2108,4311268,1649
2109,15671359,91
2110,15672869,29
2111,13318436,779
2112,12988522,11
2113,9648198,31
2114,15668089,23
2115,15394129,11
2116,15675306,11
2117,14635815,119
2118,11877543,143
2119,15363484,1
2120,15679514,11
2121,7155095,6786
2122,14590774,3
2123,15682082,11
2124,286149,14174
2126,15453571,135
2127,5288928,1729
2128,4462690,615
2129,212942,11628
2130,6843983,43
2131,5420677,3110
2132,15611096,500
2133,14825243,171
2134,15597820,13
2135,14168432,329
2136,14366120,17
2137,15609670,13
2138,2807108,67
2139,12170242,177
2140,1754790,1928
2141,5481675,105
2142,13727756,125
2143,11149522,25
2144,14461060,29
2145,10652509,369
2146,15697583,13
2147,1589188,4545
2148,15359157,2619
2149,9330342,115
2150,8473410,53
2151,6786055,1971
2152,8081112,722
2153,15701707,1
2154,7386350,23
2155,15443852,65
2156,14353062,47
2157,4710562,141
2158,11974601,21
2159,11639477,13
2160,1947457,737
2161,15699485,41
2162,1102687,5846
2163,8737610,135
2165,15714447,11
2166,10718130,87
2167,8732988,990
2168,15716931,1
2169,7180288,537
2170,372459,2127
2171,15634337,5
2172,10107805,522
2173,10997428,49
2174,4047472,4858
2175,15361643,39
2176,15233133,29
2177,14951224,305
2178,14904767,1
2179,14236533,58
2180,1334007,28836
2181,14143625,41
2182,4611186,1036
2183,12228905,445
2184,15457293,97
2185,15649829,11
2186,15212955,649
2187,14868949,29
2188,12870059,79
2189,11219710,387
2190,1169741,3784
2191,10715796,195
2192,15106185,23
2193,972828,4220
2194,8848876,109
2195,15395591,83
2196,3554075,1511
2197,12763792,684
2198,14670281,124
2200,9741036,69
2201,14941611,53
2202,1285055,675
2203,9283443,173
2204,11950120,529
2205,12774487,17
2206,9792175,141
2207,15399739,3
2208,7443101,1383
2209,5329711,1530
2211,13503823,120
2212,376308,441
2213,7992880,33
2214,15431428,17
2215,14473914,195
2216,13557906,367
2217,1696515,1665
2218,15750306,31
2219,1836916,83
2220,15750851,21
2221,13062230,241
2222,15733744,13
2223,15557745,99
2224,11368405,9
2226,15753574,61
2227,12730715,308
2228,8149861,967
2229,2153306,2805
2230,15756452,9
2231,10851509,28
2232,372526,10071
2233,14572937,89
2234,3807918,203
2235,7248794,109
2236,13994120,173
2237,630238,3170
2238,923560,24507
2239,2606411,1675
2240,15528592,65
2241,13192685,1061
2242,14182647,69
2243,15762351,11
2244,13651510,19
2245,15230747,37
2246,3990140,101
2247,15758397,31
2248,5432156,2633
2249,10246191,11
2250,15360431,65
2251,1713297,600
2252,15766742,3
2253,7022347,149
2254,11173594,527
2255,12108394,27
2256,15768256,29
2257,13651291,107
2258,14280573,190
2259,15068543,89
2260,9059994,39
2261,1979729,4655
2262,15770670,105
2263,13502577,341
2264,9742783,422
2265,5072010,1429
2266,15764047,13
2267,7386152,1612
2268,15765249,31
2269,5876303,1
2270,504909,7919
2271,14513243,85
2272,1643537,2773
2273,9195592,135
2274,14297768,363
2275,14756460,21
2276,14836831,101
2277,15774574,159
2278,482717,55559
2279,11543027,193
2280,15214569,13
2281,15394050,21
2282,14686864,77
2283,14978092,371
2284,2327761,43
2286,15776259,73
2287,6814509,276
2288,12491518,7
2289,13545955,1
2290,10190250,53
2291,12596824,1177
2292,14775496,143
2293,12196394,652
2294,15530615,13
2295,1523603,6533
2296,15774081,65
2297,15145256,101
2298,14550787,77
2299,14875366,11
2300,1818189,1260
2301,6404865,372
2302,14119776,389
2303,13525513,19
2304,4272937,2307
2305,4064710,859
2306,3062486,411
2307,15485365,17
2308,15780433,11
2309,15780456,3
2310,13306263,103
2311,15677988,33
2312,12242155,37
2313,15781328,1
2314,12062075,83
2315,14598334,169
2316,1012646,4468
2317,5871199,627
2318,15781995,21
2319,13578783,33
2320,15184843,389
2321,14429800,49
2322,4428373,29
2323,15782665,1
2324,15528568,415
2325,8897909,785
2326,4827274,2432
2327,1985931,473
2328,15784328,1
2329,15748934,1
2330,10018710,63
2331,14663798,195
2332,2800708,1760
2333,15785381,1
2334,1363998,1266
2335,7189692,638
2336,15786275,25
2337,15778151,61
2338,13132293,21
2339,13067694,247
2340,15589009,25
2341,1003632,9713
2342,11677303,29
2343,6320774,1310
2344,15787999,11
2345,14622438,15
2346,14685566,23
2348,14263546,231
2349,14912257,5
2350,15034627,261
2351,9418421,139
2352,15130069,63
2353,12818045,950
2354,15792200,11
2355,14589966,122
2356,14866696,59
2357,15782338,336
2358,15794812,59
2359,15795022,185
2360,14643437,27
2361,5122790,188
2362,15763275,81
2363,7114664,339
2364,6466023,318
2365,2102292,1464
2366,756566,9433
2367,4402443,1
2368,14128818,185
2369,14088272,421
2370,12481685,25
2371,10242094,119
2372,15249527,223
2373,3022127,14516
2374,14772642,335
2375,7411584,705
2376,15775608,61
2377,14880010,23
2378,619818,8697
2379,3585557,14122
2380,467875,20217
2381,12292032,725
2382,15576465,59
2383,15806461,101
2384,15806782,75
2385,15792120,11
2386,13678207,91
2387,13546747,1328
2389,15205232,167
2390,13041485,585
2391,6486246,67
2392,10836598,541
2393,15812474,13
2394,11987955,115
2395,15382341,99
2396,6421715,347
2397,4873906,97
2398,1837293,1355
2399,13061135,64
2400,8199818,426
2401,13664521,334
2402,7951365,438
2403,14809198,89
2404,12520899,21
2405,4592338,4209
2406,11117438,207
2407,14854945,25
2408,13029516,996
2409,10804457,380
2410,1045704,16553
2411,12429347,15
2412,15552563,69
2413,11308029,190
2414,14643315,97
2415,15232319,11
2416,11908033,15
2417,2640633,2270
2418,10604090,380
2419,10769225,826
2420,4032159,19
2421,9606522,103
2422,15716700,57
2423,12227102,53
2424,15557686,450
2425,2291972,11
2426,12438606,340
2427,15833807,3
2428,11013499,943
2429,6605959,223
2430,10755032,637
2431,11390095,505
2432,15448208,1
2433,13899754,23
2434,10417990,669
2435,15841778,363
2436,15647432,7
2437,15522408,67
2438,13833626,1189
2440,3512164,2596
2441,4721281,2383
2442,15801215,13
2443,4424400,5124
2444,7950525,431
2445,5957730,132
2447,15073364,50
2448,15797800,21
2449,15845853,141
2450,15847305,101
2452,8110255,1475
2453,1281501,22385
2454,15150212,1873
2456,15849892,21
2457,15841745,1
2458,15763749,67
2459,15850808,13
2460,9702455,1112
2461,15850958,77
2462,4034697,1270
2463,7767664,5097
2464,15853006,43
2465,4475206,1463
2466,11325667,11
2467,13634590,21
2468,9471004,551
2469,15847971,15
2470,12080212,321
2471,15544868,19
2472,13367914,513
2473,15852314,13
2474,6015258,55
2476,11035210,120
2477,14123935,55
2478,15228510,41
2479,15862218,25
2480,13925570,1303
2481,13423905,147
2482,9544700,7
2483,10812887,97
2484,3769293,51
2485,15866017,61
2486,15866195,51
2487,6099539,61
2488,15867142,11
2489,14847752,95
2491,11613552,79
2492,14099703,1553
2493,8075690,57
2494,13827230,1
2495,12825385,33
2496,14875983,51
2497,15516221,23
2498,4027042,1377
2499,15873738,1
2500,15876625,13
2501,13774710,87
2502,14010047,27
2503,15289026,55
2504,14343284,37
2506,15877193,51
2507,15353716,11
2508,13373714,25
2509,7450151,1
2510,15879448,1
2511,13864181,11
2512,15879878,181
2513,15660314,29
2514,1682820,17680
2515,15881612,23
2516,15880537,25
2518,14466246,87
2519,15872230,13
2520,12575796,138
2521,6396354,1034
2522,8286276,798
2523,10496449,88
2524,9980366,15
2525,8779395,594
2526,186904,1749
2527,15855068,37
2528,2328877,1860
2529,15401346,25
2530,14231394,23
2531,6218501,415
2532,506147,8762
2533,15404163,93
2534,14932529,3
2535,10655551,160
2536,10169434,11
2537,15605606,37
2538,2463781,33
2539,15125901,75
2540,4203086,23
2541,14001820,218
2542,11720573,41
2543,8033562,555
2544,1581272,61
2545,11752040,433
2546,15900110,709
2547,1107049,15724
2548,15873475,21
2549,11860883,207
2550,12121001,287
2551,11521157,987
2552,15787997,71
2553,12956026,73
2554,11509986,33
2555,8294431,121
2556,2881402,1359
2557,15789595,45
2558,7798008,133
2559,15905171,23
2560,15299206,434
2561,15609083,17
2562,9720372,3
2563,12386243,31
2564,15281291,21
2565,13541193,15
2566,1977871,12058
2567,14800080,404
2568,15908420,43
2569,15816596,493
2570,15219726,25
2571,13440443,383
2572,15909969,1
2573,14884359,83
2574,319470,1503
2575,15352024,19
2576,9312181,730
2577,3977211,556
2579,7913746,63
2580,14980807,1
2581,15905656,73
2582,4401070,40
2583,14196856,3
2585,10403878,599
2586,14432603,13
2587,1058584,2828
2588,14465001,23
2589,15701327,185
2590,12285947,25
2591,15241480,1
2592,6754913,315
2593,13008178,245
2594,9650681,77
2595,736967,10958
2596,12893676,439
2597,15922156,13
2598,2353003,462
2599,5681397,408
2600,15307426,15
2601,3532271,1150
2602,4039074,157
2603,15906795,29
2604,15927785,153
2605,3546086,3771
2606,907840,3675
2607,10443693,71
2608,15364413,97
2609,3440631,7553
2610,15932713,25
2611,15488290,49
2612,4189419,319
2613,13675063,21
2614,15540603,27
2615,13268871,375
2616,15196667,1
2617,15936369,111
2618,2691244,1055
2619,15937347,23
2620,15937882,1660
2621,10698922,415
2622,12916691,1380
2623,4844152,33
2624,13299159,87
2625,14611128,51
2626,9163128,904
2627,14800000,35
2629,8074992,47
2630,15760477,21
2631,10946747,376
2632,1506589,594
2633,12969202,41
2634,15946237,29
2635,5629664,457
2636,15939525,19
2637,11015000,141
2638,7440110,202
2639,8353996,379
2640,10299571,321
2641,1564008,271
2642,15949791,41
2643,886357,2955
2644,15950353,21
2645,15440843,5
2646,10027996,133
2647,10467064,905
2648,3763268,9
2649,15477638,391
2650,15011154,446
2651,14552715,119
2652,12932419,328
2653,15067757,201
2654,2468607,542
2655,8893363,43
2656,11062844,83
2657,15900581,5
2659,14803967,3
2660,14720752,17
2661,15109159,17
2662,15954308,57
2663,888715,3609
2664,12864474,75
2665,10195404,106
2666,15956701,1
2667,15940206,27
2668,5198159,181
2670,15254308,43
2671,11397900,651
2672,6941552,119
2673,14498455,127
2674,8996032,980
2675,15960402,1
2676,12142711,49
2677,14769235,11
2678,15961025,11
2679,15306690,321
2680,15706901,77
2681,14987838,56
2682,321013,35131
2683,4576769,439
2684,5456906,1814
2685,14205498,75
2686,15965741,21
2687,1329652,92299
2688,9537439,1675
2689,11256647,327
2690,15847933,61
2691,11147478,119
2692,9260623,1398
2693,3955607,3137
2694,1079990,13091
2695,5717211,4622
2696,15967967,129
2697,15971169,21
2698,15971136,163
2699,11364558,366
2700,2607180,15
2701,14890835,133
2702,158060,867
2703,15832223,69
2704,11936643,23
2705,598683,31757
2706,12467726,770
2707,14770857,43
2708,10138208,1815
2709,5724584,1559
2710,15976350,9
2711,13974010,59
2712,15679282,267
2713,11645617,1697
2714,2198198,215
2715,15977825,15
2716,7789967,271
2717,5087902,413
2718,15886725,25
2719,5941337,2158
2720,6121044,4249
2721,11805922,501
2722,11049921,195
2723,3172556,575
2724,15981100,159
2725,13705907,35
2726,15981590,123
2727,13548040,27
2728,848706,6801
2729,15275917,1
2730,4218178,538
2731,15183629,31
2732,13558869,21
2733,15166148,23
2734,1272659,2445
2735,14666607,174
2736,10337149,141
